SEMESTER,CAT,AGE,SEX,CONCEPT,status,value
2018S2,TOTAL,Y010,TOTAL,POP,,85810
2018S2,TOTAL,Y011,M,POP,,43214
2018S2,TOTAL,Y011,F,POP,,40563
2018S2,TOTAL,Y011,TOTAL,POP,,83777
2018S2,TOTAL,Y012,M,POP,,42821
2018S2,TOTAL,Y012,F,POP,,40280
2018S2,TOTAL,Y012,TOTAL,POP,,83101
2018S2,TOTAL,Y013,M,POP,,42041
2018S2,TOTAL,Y013,F,POP,,39727
2018S2,TOTAL,Y013,TOTAL,POP,,81768
2018S2,TOTAL,Y014,M,POP,,41116
2018S2,TOTAL,Y014,F,POP,,38832
2018S2,TOTAL,Y014,TOTAL,POP,,79948
2018S2,TOTAL,Y015,M,POP,,39826
2018S2,TOTAL,Y015,F,POP,,37402
2018S2,TOTAL,Y015,TOTAL,POP,,77228
2018S2,TOTAL,Y016,M,POP,,38699
2018S2,TOTAL,Y016,F,POP,,36332
2018S2,TOTAL,Y016,TOTAL,POP,,75031
2018S2,TOTAL,Y017,M,POP,,38866
2018S2,TOTAL,Y017,F,POP,,36214
2018S2,TOTAL,Y017,TOTAL,POP,,75080
2018S2,TOTAL,Y018,M,POP,,38867
2018S2,TOTAL,Y018,F,POP,,36122
2018S2,TOTAL,Y018,TOTAL,POP,,74989
2018S2,TOTAL,Y019,M,POP,,37955
2018S2,TOTAL,Y019,F,POP,,35099
2018S2,TOTAL,Y019,TOTAL,POP,,73054
2018S2,TOTAL,Y020,M,POP,,37678
2018S2,TOTAL,Y020,F,POP,,35074
2018S2,TOTAL,Y020,TOTAL,POP,,72752
2018S2,TOTAL,Y021,M,POP,,37781
2018S2,TOTAL,Y021,F,POP,,35257
2018S2,TOTAL,Y021,TOTAL,POP,,73038
2018S2,TOTAL,Y022,M,POP,,37611
2018S2,TOTAL,Y022,F,POP,,35426
2018S2,TOTAL,Y022,TOTAL,POP,,73037
2018S2,TOTAL,Y023,M,POP,,38059
2018S2,TOTAL,Y023,F,POP,,36510
2018S2,TOTAL,Y023,TOTAL,POP,,74569
2018S2,TOTAL,Y024,M,POP,,38995
2018S2,TOTAL,Y024,F,POP,,37931
2018S2,TOTAL,Y024,TOTAL,POP,,76926
2018S2,TOTAL,Y025,M,POP,,40488
2018S2,TOTAL,Y025,F,POP,,39684
2018S2,TOTAL,Y025,TOTAL,POP,,80172
2018S2,TOTAL,Y026,M,POP,,41423
2018S2,TOTAL,Y026,F,POP,,40848
2018S2,TOTAL,Y026,TOTAL,POP,,82271
2018S2,TOTAL,Y027,M,POP,,41804
2018S2,TOTAL,Y027,F,POP,,41623
2018S2,TOTAL,Y027,TOTAL,POP,,83427
2018S2,TOTAL,Y028,M,POP,,42569
2018S2,TOTAL,Y028,F,POP,,42572
2018S2,TOTAL,Y028,TOTAL,POP,,85141
2018S2,TOTAL,Y029,M,POP,,43275
2018S2,TOTAL,Y029,F,POP,,43869
2018S2,TOTAL,Y029,TOTAL,POP,,87144
2018S2,TOTAL,Y030,M,POP,,44064
2018S2,TOTAL,Y030,F,POP,,44711
2018S2,TOTAL,Y030,TOTAL,POP,,88775
2018S2,TOTAL,Y031,M,POP,,44769
2018S2,TOTAL,Y031,F,POP,,45605
2018S2,TOTAL,Y031,TOTAL,POP,,90374
2018S2,TOTAL,Y032,M,POP,,46159
2018S2,TOTAL,Y032,F,POP,,47336
2018S2,TOTAL,Y032,TOTAL,POP,,93495
2018S2,TOTAL,Y033,M,POP,,48094
2018S2,TOTAL,Y033,F,POP,,48861
2018S2,TOTAL,Y033,TOTAL,POP,,96955
2018S2,TOTAL,Y034,M,POP,,49795
2018S2,TOTAL,Y034,F,POP,,50429
2018S2,TOTAL,Y034,TOTAL,POP,,100224
2018S2,TOTAL,Y035,M,POP,,52681
2018S2,TOTAL,Y035,F,POP,,52726
2018S2,TOTAL,Y035,TOTAL,POP,,105407
2018S2,TOTAL,Y036,M,POP,,56051
2018S2,TOTAL,Y036,F,POP,,55163
2018S2,TOTAL,Y036,TOTAL,POP,,111214
2018S2,TOTAL,Y037,M,POP,,59072
2018S2,TOTAL,Y037,F,POP,,57965
2018S2,TOTAL,Y037,TOTAL,POP,,117037
2018S2,TOTAL,Y038,M,POP,,61778
2018S2,TOTAL,Y038,F,POP,,60412
2018S2,TOTAL,Y038,TOTAL,POP,,122190
2018S2,TOTAL,Y039,M,POP,,65090
2018S2,TOTAL,Y039,F,POP,,62685
2018S2,TOTAL,Y039,TOTAL,POP,,127775
2018S2,TOTAL,Y040,M,POP,,67755
2018S2,TOTAL,Y040,F,POP,,64793
2018S2,TOTAL,Y040,TOTAL,POP,,132548
2018S2,TOTAL,Y041,M,POP,,68845
2018S2,TOTAL,Y041,F,POP,,65776
2018S2,TOTAL,Y041,TOTAL,POP,,134621
2018S2,TOTAL,Y042,M,POP,,69496
2018S2,TOTAL,Y042,F,POP,,66093
2018S2,TOTAL,Y042,TOTAL,POP,,135589
2018S2,TOTAL,Y043,M,POP,,69287
2018S2,TOTAL,Y043,F,POP,,65580
2018S2,TOTAL,Y043,TOTAL,POP,,134867
2018S2,TOTAL,Y044,M,POP,,67542
2018S2,TOTAL,Y044,F,POP,,64202
2018S2,TOTAL,Y044,TOTAL,POP,,131744
2018S2,TOTAL,Y045,M,POP,,65810
2018S2,TOTAL,Y045,F,POP,,62784
2018S2,TOTAL,Y045,TOTAL,POP,,128594
2018S2,TOTAL,Y046,M,POP,,64414
2018S2,TOTAL,Y046,F,POP,,61372
2018S2,TOTAL,Y046,TOTAL,POP,,125786
2018S2,TOTAL,Y047,M,POP,,62903
2018S2,TOTAL,Y047,F,POP,,60021
2018S2,TOTAL,Y047,TOTAL,POP,,122924
2018S2,TOTAL,Y048,M,POP,,60988
2018S2,TOTAL,Y048,F,POP,,58740
2018S2,TOTAL,Y048,TOTAL,POP,,119728
2018S2,TOTAL,Y049,M,POP,,59359
2018S2,TOTAL,Y049,F,POP,,57459
2018S2,TOTAL,Y049,TOTAL,POP,,116818
2018S2,TOTAL,Y050,M,POP,,58806
2018S2,TOTAL,Y050,F,POP,,57230
2018S2,TOTAL,Y050,TOTAL,POP,,116036
2018S2,TOTAL,Y051,M,POP,,57915
2018S2,TOTAL,Y051,F,POP,,56715
2018S2,TOTAL,Y051,TOTAL,POP,,114630
2018S2,TOTAL,Y052,M,POP,,56437
2018S2,TOTAL,Y052,F,POP,,55717
2018S2,TOTAL,Y052,TOTAL,POP,,112154
2018S2,TOTAL,Y053,M,POP,,55710
2018S2,TOTAL,Y053,F,POP,,55603
2018S2,TOTAL,Y053,TOTAL,POP,,111313
2018S2,TOTAL,Y054,M,POP,,53663
2018S2,TOTAL,Y054,F,POP,,54252
2018S2,TOTAL,Y054,TOTAL,POP,,107915
2018S2,TOTAL,Y055,M,POP,,50870
2018S2,TOTAL,Y055,F,POP,,52090
2018S2,TOTAL,Y055,TOTAL,POP,,102960
2018S2,TOTAL,Y056,M,POP,,49130
2018S2,TOTAL,Y056,F,POP,,50905
2018S2,TOTAL,Y056,TOTAL,POP,,100035
2018S2,TOTAL,Y057,M,POP,,47975
2018S2,TOTAL,Y057,F,POP,,50387
2018S2,TOTAL,Y057,TOTAL,POP,,98362
2018S2,TOTAL,Y058,M,POP,,47160
2018S2,TOTAL,Y058,F,POP,,50051
2018S2,TOTAL,Y058,TOTAL,POP,,97211
2018S2,TOTAL,Y059,M,POP,,46212
2018S2,TOTAL,Y059,F,POP,,49240
2018S2,TOTAL,Y059,TOTAL,POP,,95452
2018S2,TOTAL,Y060,M,POP,,45193
2018S2,TOTAL,Y060,F,POP,,48208
2018S2,TOTAL,Y060,TOTAL,POP,,93401
2018S2,TOTAL,Y061,M,POP,,42966
2018S2,TOTAL,Y061,F,POP,,46202
2018S2,TOTAL,Y061,TOTAL,POP,,89168
2018S2,TOTAL,Y062,M,POP,,40945
2018S2,TOTAL,Y062,F,POP,,44248
2018S2,TOTAL,Y062,TOTAL,POP,,85193
2018S2,TOTAL,Y063,M,POP,,39497
2018S2,TOTAL,Y063,F,POP,,43086
2018S2,TOTAL,Y063,TOTAL,POP,,82583
2018S2,TOTAL,Y064,M,POP,,38604
2018S2,TOTAL,Y064,F,POP,,42301
2018S2,TOTAL,Y064,TOTAL,POP,,80905
2018S2,TOTAL,Y065,M,POP,,38302
2018S2,TOTAL,Y065,F,POP,,42093
2018S2,TOTAL,Y065,TOTAL,POP,,80395
2018S2,TOTAL,Y066,M,POP,,36663
2018S2,TOTAL,Y066,F,POP,,40830
2018S2,TOTAL,Y066,TOTAL,POP,,77493
2018S2,TOTAL,Y067,M,POP,,34548
2018S2,TOTAL,Y067,F,POP,,39079
2018S2,TOTAL,Y067,TOTAL,POP,,73627
2018S2,TOTAL,Y068,M,POP,,34677
2018S2,TOTAL,Y068,F,POP,,39379
2018S2,TOTAL,Y068,TOTAL,POP,,74056
2018S2,TOTAL,Y069,M,POP,,36022
2018S2,TOTAL,Y069,F,POP,,41424
2018S2,TOTAL,Y069,TOTAL,POP,,77446
2018S2,TOTAL,Y070,M,POP,,34968
2018S2,TOTAL,Y070,F,POP,,40591
2018S2,TOTAL,Y070,TOTAL,POP,,75559
2018S2,TOTAL,Y071,M,POP,,32047
2018S2,TOTAL,Y071,F,POP,,37336
2018S2,TOTAL,Y071,TOTAL,POP,,69383
2018S2,TOTAL,Y072,M,POP,,31391
2018S2,TOTAL,Y072,F,POP,,36999
2018S2,TOTAL,Y072,TOTAL,POP,,68390
2018S2,TOTAL,Y073,M,POP,,30617
2018S2,TOTAL,Y073,F,POP,,36667
2018S2,TOTAL,Y073,TOTAL,POP,,67284
2018S2,TOTAL,Y074,M,POP,,28626
2018S2,TOTAL,Y074,F,POP,,34787
2018S2,TOTAL,Y074,TOTAL,POP,,63413
2018S2,TOTAL,Y075,M,POP,,25791
2018S2,TOTAL,Y075,F,POP,,31447
2018S2,TOTAL,Y075,TOTAL,POP,,57238
2018S2,TOTAL,Y076,M,POP,,22556
2018S2,TOTAL,Y076,F,POP,,27897
2018S2,TOTAL,Y076,TOTAL,POP,,50453
2018S2,TOTAL,Y077,M,POP,,24057
2018S2,TOTAL,Y077,F,POP,,30065
2018S2,TOTAL,Y077,TOTAL,POP,,54122
2018S2,TOTAL,Y078,M,POP,,20252
2018S2,TOTAL,Y078,F,POP,,25754
2018S2,TOTAL,Y078,TOTAL,POP,,46006
2018S2,TOTAL,Y079,M,POP,,15566
2018S2,TOTAL,Y079,F,POP,,20706
2018S2,TOTAL,Y079,TOTAL,POP,,36272
2018S2,TOTAL,Y080,M,POP,,18164
2018S2,TOTAL,Y080,F,POP,,24838
2018S2,TOTAL,Y080,TOTAL,POP,,43002
2018S2,TOTAL,Y081,M,POP,,19367
2018S2,TOTAL,Y081,F,POP,,27660
2018S2,TOTAL,Y081,TOTAL,POP,,47027
2018S2,TOTAL,Y082,M,POP,,18369
2018S2,TOTAL,Y082,F,POP,,27327
2018S2,TOTAL,Y082,TOTAL,POP,,45696
2018S2,TOTAL,Y083,M,POP,,16852
2018S2,TOTAL,Y083,F,POP,,25576
2018S2,TOTAL,Y083,TOTAL,POP,,42428
2018S2,TOTAL,Y084,M,POP,,15648
2018S2,TOTAL,Y084,F,POP,,24739
2018S2,TOTAL,Y084,TOTAL,POP,,40387
2018S2,TOTAL,Y085,M,POP,,14324
2018S2,TOTAL,Y085,F,POP,,23675
2018S2,TOTAL,Y085,TOTAL,POP,,37999
2018S2,TOTAL,Y086,M,POP,,12573
2018S2,TOTAL,Y086,F,POP,,21786
2018S2,TOTAL,Y086,TOTAL,POP,,34359
2018S2,TOTAL,Y087,M,POP,,10846
2018S2,TOTAL,Y087,F,POP,,20014
2018S2,TOTAL,Y087,TOTAL,POP,,30860
2018S2,TOTAL,Y088,M,POP,,9216
2018S2,TOTAL,Y088,F,POP,,17708
2018S2,TOTAL,Y088,TOTAL,POP,,26924
2018S2,TOTAL,Y089,M,POP,,7557
2018S2,TOTAL,Y089,F,POP,,15288
2018S2,TOTAL,Y089,TOTAL,POP,,22845
2018S2,TOTAL,Y090,M,POP,,6094
2018S2,TOTAL,Y090,F,POP,,13160
2018S2,TOTAL,Y090,TOTAL,POP,,19254
2018S2,TOTAL,Y091,M,POP,,4906
2018S2,TOTAL,Y091,F,POP,,11307
2018S2,TOTAL,Y091,TOTAL,POP,,16213
2018S2,TOTAL,Y092,M,POP,,3814
2018S2,TOTAL,Y092,F,POP,,9475
2018S2,TOTAL,Y092,TOTAL,POP,,13289
2018S2,TOTAL,Y093,M,POP,,2888
2018S2,TOTAL,Y093,F,POP,,7624
2018S2,TOTAL,Y093,TOTAL,POP,,10512
2018S2,TOTAL,Y094,M,POP,,2097
2018S2,TOTAL,Y094,F,POP,,5920
2018S2,TOTAL,Y094,TOTAL,POP,,8017
2018S2,TOTAL,Y095,M,POP,,1488
2018S2,TOTAL,Y095,F,POP,,4569
2018S2,TOTAL,Y095,TOTAL,POP,,6057
2018S2,TOTAL,Y096,M,POP,,1033
2018S2,TOTAL,Y096,F,POP,,3326
2018S2,TOTAL,Y096,TOTAL,POP,,4359
2018S2,TOTAL,Y097,M,POP,,669
2018S2,TOTAL,Y097,F,POP,,2334
2018S2,TOTAL,Y097,TOTAL,POP,,3003
2018S2,TOTAL,Y098,M,POP,,381
2018S2,TOTAL,Y098,F,POP,,1558
2018S2,TOTAL,Y098,TOTAL,POP,,1939
2018S2,TOTAL,Y099,M,POP,,221
2018S2,TOTAL,Y099,F,POP,,1032
2018S2,TOTAL,Y099,TOTAL,POP,,1253
2018S2,TOTAL,Y100,M,POP,,159
2018S2,TOTAL,Y100,F,POP,,678
2018S2,TOTAL,Y100,TOTAL,POP,,837
2018S2,TOTAL,Y101,M,POP,,84
2018S2,TOTAL,Y101,F,POP,,424
2018S2,TOTAL,Y101,TOTAL,POP,,508
2018S2,TOTAL,Y102,M,POP,,50
2018S2,TOTAL,Y102,F,POP,,252
2018S2,TOTAL,Y102,TOTAL,POP,,302
2018S2,TOTAL,Y103,M,POP,,32
2018S2,TOTAL,Y103,F,POP,,162
2018S2,TOTAL,Y103,TOTAL,POP,,194
2018S2,TOTAL,Y104,M,POP,,14
2018S2,TOTAL,Y104,F,POP,,102
2018S2,TOTAL,Y104,TOTAL,POP,,116
2018S2,TOTAL,Y_GE105,M,POP,,20
2018S2,TOTAL,Y_GE105,F,POP,,123
2018S2,TOTAL,Y_GE105,TOTAL,POP,,143
2018S2,TOTAL,TOTAL,M,POP,,3727820
2018S2,TOTAL,TOTAL,F,POP,,3863959
2018S2,TOTAL,TOTAL,TOTAL,POP,,7591779
2019S1,TOTAL,Y000,M,POP,,32699
2019S1,TOTAL,Y000,F,POP,,31055
2019S1,TOTAL,Y000,TOTAL,POP,,63754
2019S1,TOTAL,Y001,M,POP,,35109
2019S1,TOTAL,Y001,F,POP,,32956
2019S1,TOTAL,Y001,TOTAL,POP,,68065
2019S1,TOTAL,Y002,M,POP,,36479
2019S1,TOTAL,Y002,F,POP,,34593
2019S1,TOTAL,Y002,TOTAL,POP,,71072
2019S1,TOTAL,Y003,M,POP,,37722
2019S1,TOTAL,Y003,F,POP,,35497
2019S1,TOTAL,Y003,TOTAL,POP,,73219
2019S1,TOTAL,Y004,M,POP,,38567
2019S1,TOTAL,Y004,F,POP,,35915
2019S1,TOTAL,Y004,TOTAL,POP,,74482
2019S1,TOTAL,Y005,M,POP,,38036
2019S1,TOTAL,Y005,F,POP,,35895
2019S1,TOTAL,Y005,TOTAL,POP,,73931
2019S1,TOTAL,Y006,M,POP,,40560
2019S1,TOTAL,Y006,F,POP,,38169
2019S1,TOTAL,Y006,TOTAL,POP,,78729
2019S1,TOTAL,Y007,M,POP,,41843
2019S1,TOTAL,Y007,F,POP,,39433
2019S1,TOTAL,Y007,TOTAL,POP,,81276
2019S1,TOTAL,Y008,M,POP,,43006
2019S1,TOTAL,Y008,F,POP,,40229
2019S1,TOTAL,Y008,TOTAL,POP,,83235
2019S1,TOTAL,Y009,M,POP,,43724
2019S1,TOTAL,Y009,F,POP,,40504
2019S1,TOTAL,Y009,TOTAL,POP,,84228
2019S1,TOTAL,Y010,M,POP,,45321
2019S1,TOTAL,Y010,F,POP,,42577
2019S1,TOTAL,Y010,TOTAL,POP,,87898
2019S1,TOTAL,Y011,M,POP,,43420
2019S1,TOTAL,Y011,F,POP,,40683
2019S1,TOTAL,Y011,TOTAL,POP,,84103
2019S1,TOTAL,Y012,M,POP,,43268
2019S1,TOTAL,Y012,F,POP,,40742
2019S1,TOTAL,Y012,TOTAL,POP,,84010
2019S1,TOTAL,Y013,M,POP,,42589
2019S1,TOTAL,Y013,F,POP,,40055
2019S1,TOTAL,Y013,TOTAL,POP,,82644
2019S1,TOTAL,Y014,M,POP,,41809
2019S1,TOTAL,Y014,F,POP,,39654
2019S1,TOTAL,Y014,TOTAL,POP,,81463
2019S1,TOTAL,Y015,M,POP,,40929
2019S1,TOTAL,Y015,F,POP,,38316
2019S1,TOTAL,Y015,TOTAL,POP,,79245
2019S1,TOTAL,Y016,M,POP,,39471
2019S1,TOTAL,Y016,F,POP,,36778
2019S1,TOTAL,Y016,TOTAL,POP,,76249
2019S1,TOTAL,Y017,M,POP,,39133
2019S1,TOTAL,Y017,F,POP,,36211
2019S1,TOTAL,Y017,TOTAL,POP,,75344
2019S1,TOTAL,Y018,M,POP,,39972
2019S1,TOTAL,Y018,F,POP,,37012
2019S1,TOTAL,Y018,TOTAL,POP,,76984
2019S1,TOTAL,Y019,M,POP,,38891
2019S1,TOTAL,Y019,F,POP,,36306
2019S1,TOTAL,Y019,TOTAL,POP,,75197
2019S1,TOTAL,Y020,M,POP,,38170
2019S1,TOTAL,Y020,F,POP,,35024
2019S1,TOTAL,Y020,TOTAL,POP,,73194
2019S1,TOTAL,Y021,M,POP,,38549
2019S1,TOTAL,Y021,F,POP,,36295
2019S1,TOTAL,Y021,TOTAL,POP,,74844
2019S1,TOTAL,Y022,M,POP,,38512
2019S1,TOTAL,Y022,F,POP,,35753
2019S1,TOTAL,Y022,TOTAL,POP,,74265
2019S1,TOTAL,Y023,M,POP,,38498
2019S1,TOTAL,Y023,F,POP,,36816
2019S1,TOTAL,Y023,TOTAL,POP,,75314
2019S1,TOTAL,Y024,M,POP,,39465
2019S1,TOTAL,Y024,F,POP,,38169
2019S1,TOTAL,Y024,TOTAL,POP,,77634
2019S1,TOTAL,Y025,M,POP,,40663
2019S1,TOTAL,Y025,F,POP,,39776
2019S1,TOTAL,Y025,TOTAL,POP,,80439
2019S1,TOTAL,Y026,M,POP,,42431
2019S1,TOTAL,Y026,F,POP,,41592
2019S1,TOTAL,Y026,TOTAL,POP,,84023
2019S1,TOTAL,Y027,M,POP,,42430
2019S1,TOTAL,Y027,F,POP,,41819
2019S1,TOTAL,Y027,TOTAL,POP,,84249
2019S1,TOTAL,Y028,M,POP,,43162
2019S1,TOTAL,Y028,F,POP,,42996
2019S1,TOTAL,Y028,TOTAL,POP,,86158
2019S1,TOTAL,Y029,M,POP,,43827
2019S1,TOTAL,Y029,F,POP,,43804
2019S1,TOTAL,Y029,TOTAL,POP,,87631
2019S1,TOTAL,Y030,M,POP,,44603
2019S1,TOTAL,Y030,F,POP,,45254
2019S1,TOTAL,Y030,TOTAL,POP,,89857
2019S1,TOTAL,Y031,M,POP,,45231
2019S1,TOTAL,Y031,F,POP,,45249
2019S1,TOTAL,Y031,TOTAL,POP,,90480
2019S1,TOTAL,Y032,M,POP,,45801
2019S1,TOTAL,Y032,F,POP,,47176
2019S1,TOTAL,Y032,TOTAL,POP,,92977
2019S1,TOTAL,Y033,M,POP,,47939
2019S1,TOTAL,Y033,F,POP,,48548
2019S1,TOTAL,Y033,TOTAL,POP,,96487
2019S1,TOTAL,Y034,M,POP,,49354
2019S1,TOTAL,Y034,F,POP,,50051
2019S1,TOTAL,Y034,TOTAL,POP,,99405
2019S1,TOTAL,Y035,M,POP,,51308
2019S1,TOTAL,Y035,F,POP,,51636
2019S1,TOTAL,Y035,TOTAL,POP,,102944
2019S1,TOTAL,Y036,M,POP,,54984
2019S1,TOTAL,Y036,F,POP,,54521
2019S1,TOTAL,Y036,TOTAL,POP,,109505
2019S1,TOTAL,Y037,M,POP,,58081
2019S1,TOTAL,Y037,F,POP,,56619
2019S1,TOTAL,Y037,TOTAL,POP,,114700
2019S1,TOTAL,Y038,M,POP,,60846
2019S1,TOTAL,Y038,F,POP,,59942
2019S1,TOTAL,Y038,TOTAL,POP,,120788
2019S1,TOTAL,Y039,M,POP,,63425
2019S1,TOTAL,Y039,F,POP,,61461
2019S1,TOTAL,Y039,TOTAL,POP,,124886
2019S1,TOTAL,Y040,M,POP,,67165
2019S1,TOTAL,Y040,F,POP,,64356
2019S1,TOTAL,Y040,TOTAL,POP,,131521
2019S1,TOTAL,Y041,M,POP,,68650
2019S1,TOTAL,Y041,F,POP,,65525
2019S1,TOTAL,Y041,TOTAL,POP,,134175
2019S1,TOTAL,Y042,M,POP,,69344
2019S1,TOTAL,Y042,F,POP,,66327
2019S1,TOTAL,Y042,TOTAL,POP,,135671
2019S1,TOTAL,Y043,M,POP,,69832
2019S1,TOTAL,Y043,F,POP,,66208
2019S1,TOTAL,Y043,TOTAL,POP,,136040
2019S1,TOTAL,Y044,M,POP,,68853
2019S1,TOTAL,Y044,F,POP,,65225
2019S1,TOTAL,Y044,TOTAL,POP,,134078
2019S1,TOTAL,Y045,M,POP,,66335
2019S1,TOTAL,Y045,F,POP,,63399
2019S1,TOTAL,Y045,TOTAL,POP,,129734
2019S1,TOTAL,Y046,M,POP,,65378
2019S1,TOTAL,Y046,F,POP,,62437
2019S1,TOTAL,Y046,TOTAL,POP,,127815
2019S1,TOTAL,Y047,M,POP,,63533
2019S1,TOTAL,Y047,F,POP,,60464
2019S1,TOTAL,Y047,TOTAL,POP,,123997
2019S1,TOTAL,Y048,M,POP,,62165
2019S1,TOTAL,Y048,F,POP,,59725
2019S1,TOTAL,Y048,TOTAL,POP,,121890
2019S1,TOTAL,Y049,M,POP,,59760
2019S1,TOTAL,Y049,F,POP,,57962
2019S1,TOTAL,Y049,TOTAL,POP,,117722
2019S1,TOTAL,Y050,M,POP,,58909
2019S1,TOTAL,Y050,F,POP,,57080
2019S1,TOTAL,Y050,TOTAL,POP,,115989
2019S1,TOTAL,Y051,M,POP,,58571
2019S1,TOTAL,Y051,F,POP,,57537
2019S1,TOTAL,Y051,TOTAL,POP,,116108
2019S1,TOTAL,Y052,M,POP,,57134
2019S1,TOTAL,Y052,F,POP,,55965
2019S1,TOTAL,Y052,TOTAL,POP,,113099
2019S1,TOTAL,Y053,M,POP,,55546
2019S1,TOTAL,Y053,F,POP,,55523
2019S1,TOTAL,Y053,TOTAL,POP,,111069
2019S1,TOTAL,Y054,M,POP,,55662
2019S1,TOTAL,Y054,F,POP,,55716
2019S1,TOTAL,Y054,TOTAL,POP,,111378
2019S1,TOTAL,Y055,M,POP,,51382
2019S1,TOTAL,Y055,F,POP,,52783
2019S1,TOTAL,Y055,TOTAL,POP,,104165
2019S1,TOTAL,Y056,M,POP,,50072
2019S1,TOTAL,Y056,F,POP,,51467
2019S1,TOTAL,Y056,TOTAL,POP,,101539
2019S1,TOTAL,Y057,M,POP,,47872
2019S1,TOTAL,Y057,F,POP,,50323
2019S1,TOTAL,Y057,TOTAL,POP,,98195
2019S1,TOTAL,Y058,M,POP,,47711
2019S1,TOTAL,Y058,F,POP,,50443
2019S1,TOTAL,Y058,TOTAL,POP,,98154
2019S1,TOTAL,Y059,M,POP,,46285
2019S1,TOTAL,Y059,F,POP,,49620
2019S1,TOTAL,Y059,TOTAL,POP,,95905
2019S1,TOTAL,Y060,M,POP,,45795
2019S1,TOTAL,Y060,F,POP,,48775
2019S1,TOTAL,Y060,TOTAL,POP,,94570
2019S1,TOTAL,Y061,M,POP,,44202
2019S1,TOTAL,Y061,F,POP,,47561
2019S1,TOTAL,Y061,TOTAL,POP,,91763
2019S1,TOTAL,Y062,M,POP,,41334
2019S1,TOTAL,Y062,F,POP,,44746
2019S1,TOTAL,Y062,TOTAL,POP,,86080
2019S1,TOTAL,Y063,M,POP,,40089
2019S1,TOTAL,Y063,F,POP,,43610
2019S1,TOTAL,Y063,TOTAL,POP,,83699
2019S1,TOTAL,Y064,M,POP,,38468
2019S1,TOTAL,Y064,F,POP,,42436
2019S1,TOTAL,Y064,TOTAL,POP,,80904
2019S1,TOTAL,Y065,M,POP,,38226
2019S1,TOTAL,Y065,F,POP,,42065
2019S1,TOTAL,Y065,TOTAL,POP,,80291
2019S1,TOTAL,Y066,M,POP,,37862
2019S1,TOTAL,Y066,F,POP,,41927
2019S1,TOTAL,Y066,TOTAL,POP,,79789
2019S1,TOTAL,Y067,M,POP,,34963
2019S1,TOTAL,Y067,F,POP,,39518
2019S1,TOTAL,Y067,TOTAL,POP,,74481
2019S1,TOTAL,Y068,M,POP,,33634
2019S1,TOTAL,Y068,F,POP,,38457
2019S1,TOTAL,Y068,TOTAL,POP,,72091
2019S1,TOTAL,Y069,M,POP,,35061
2019S1,TOTAL,Y069,F,POP,,40065
2019S1,TOTAL,Y069,TOTAL,POP,,75126
2019S1,TOTAL,Y070,M,POP,,36286
2019S1,TOTAL,Y070,F,POP,,42530
2019S1,TOTAL,Y070,TOTAL,POP,,78816
2019S1,TOTAL,Y071,M,POP,,32995
2019S1,TOTAL,Y071,F,POP,,38349
2019S1,TOTAL,Y071,TOTAL,POP,,71344
2019S1,TOTAL,Y072,M,POP,,30414
2019S1,TOTAL,Y072,F,POP,,36004
2019S1,TOTAL,Y072,TOTAL,POP,,66418
2019S1,TOTAL,Y073,M,POP,,31630
2019S1,TOTAL,Y073,F,POP,,37685
2019S1,TOTAL,Y073,TOTAL,POP,,69315
2019S1,TOTAL,Y074,M,POP,,28844
2019S1,TOTAL,Y074,F,POP,,35264
2019S1,TOTAL,Y074,TOTAL,POP,,64108
2019S1,TOTAL,Y075,M,POP,,27629
2019S1,TOTAL,Y075,F,POP,,33941
2019S1,TOTAL,Y075,TOTAL,POP,,61570
2019S1,TOTAL,Y076,M,POP,,23215
2019S1,TOTAL,Y076,F,POP,,28543
2019S1,TOTAL,Y076,TOTAL,POP,,51758
2019S1,TOTAL,Y077,M,POP,,21144
2019S1,TOTAL,Y077,F,POP,,26817
2019S1,TOTAL,Y077,TOTAL,POP,,47961
2019S1,TOTAL,Y078,M,POP,,25944
2019S1,TOTAL,Y078,F,POP,,32636
2019S1,TOTAL,Y078,TOTAL,POP,,58580
2019S1,TOTAL,Y079,M,POP,,13963
2019S1,TOTAL,Y079,F,POP,,18463
2019S1,TOTAL,Y079,TOTAL,POP,,32426
2019S1,TOTAL,Y080,M,POP,,16360
2019S1,TOTAL,Y080,F,POP,,22364
2019S1,TOTAL,Y080,TOTAL,POP,,38724
2019S1,TOTAL,Y081,M,POP,,18974
2019S1,TOTAL,Y081,F,POP,,26518
2019S1,TOTAL,Y081,TOTAL,POP,,45492
2019S1,TOTAL,Y082,M,POP,,18612
2019S1,TOTAL,Y082,F,POP,,27873
2019S1,TOTAL,Y082,TOTAL,POP,,46485
2019S1,TOTAL,Y083,M,POP,,16910
2019S1,TOTAL,Y083,F,POP,,25679
2019S1,TOTAL,Y083,TOTAL,POP,,42589
2019S1,TOTAL,Y084,M,POP,,15528
2019S1,TOTAL,Y084,F,POP,,24354
2019S1,TOTAL,Y084,TOTAL,POP,,39882
2019S1,TOTAL,Y085,M,POP,,14407
2019S1,TOTAL,Y085,F,POP,,23773
2019S1,TOTAL,Y085,TOTAL,POP,,38180
2019S1,TOTAL,Y086,M,POP,,12867
2019S1,TOTAL,Y086,F,POP,,22129
2019S1,TOTAL,Y086,TOTAL,POP,,34996
2019S1,TOTAL,Y087,M,POP,,10981
