id_infant_jove,data_entrada_sistema,any_entrada_sistema,mes_entrada_sistema,Servei_territorial_gestio_cas,data_naixement_infant,sexe_infant,Origen_infant
119519,25/09/2018,2018,09Setembre,Terres de l'Ebre,31/12/2002,Nois,Magreb (excloent Marroc)
118656,25/09/2018,2018,09Setembre,Girona,16/07/2001,Noies,Marroc
119060,25/09/2018,2018,09Setembre,Lleida,17/03/2002,Nois,Marroc
118431,25/09/2018,2018,09Setembre,Tarragona,25/02/2000,Nois,Marroc
119690,25/09/2018,2018,09Setembre,Lleida,31/12/2002,Nois,Països Subsharians
119238,25/09/2018,2018,09Setembre,Tarragona,25/06/2001,Nois,Marroc
119214,25/09/2018,2018,09Setembre,Barcelona comarques,09/10/2000,Nois,Marroc
118663,25/09/2018,2018,09Setembre,Lleida,11/01/2003,Nois,Marroc
118672,25/09/2018,2018,09Setembre,Barcelona comarques,28/10/2002,Nois,Magreb (excloent Marroc)
118662,25/09/2018,2018,09Setembre,Lleida,21/06/2003,Nois,Marroc
118680,25/09/2018,2018,09Setembre,Girona,26/01/2003,Noies,Marroc
118433,25/09/2018,2018,09Setembre,Tarragona,19/08/2001,Nois,Marroc
119233,25/09/2018,2018,09Setembre,Barcelona comarques,12/06/2001,Nois,Marroc
118942,25/09/2018,2018,09Setembre,Terres de l'Ebre,05/09/2001,Nois,Marroc
119132,25/09/2018,2018,09Setembre,Tarragona,06/12/2000,Nois,Marroc
118635,25/09/2018,2018,09Setembre,Lleida,26/05/2003,Nois,Marroc
119072,25/09/2018,2018,09Setembre,Tarragona,11/09/2002,Nois,Marroc
119059,25/09/2018,2018,09Setembre,Lleida,17/04/2002,Nois,Marroc
118686,25/09/2018,2018,09Setembre,Àrea Metropolitana BCN,01/01/2003,Noies,Marroc
118929,26/09/2018,2018,09Setembre,Lleida,16/11/2002,Nois,Marroc
125646,26/09/2018,2018,09Setembre,Barcelona comarques,13/06/2002,Nois,Marroc
118739,26/09/2018,2018,09Setembre,Barcelona comarques,03/04/2001,Nois,Marroc
119076,26/09/2018,2018,09Setembre,Tarragona,06/12/2000,Nois,Marroc
118695,26/09/2018,2018,09Setembre,Girona,12/03/2001,Nois,Marroc
118933,26/09/2018,2018,09Setembre,Terres de l'Ebre,14/08/2005,Nois,Marroc
118713,26/09/2018,2018,09Setembre,Girona,18/01/2002,Nois,Marroc
118697,26/09/2018,2018,09Setembre,Girona,08/01/2001,Nois,Marroc
118931,26/09/2018,2018,09Setembre,Lleida,19/11/2002,Nois,Marroc
118737,26/09/2018,2018,09Setembre,Girona,17/08/2002,Nois,Marroc
129040,26/09/2018,2018,09Setembre,Barcelona ciutat,21/09/2002,Nois,Marroc
118639,26/09/2018,2018,09Setembre,Barcelona comarques,01/01/2004,Nois,Marroc
118705,26/09/2018,2018,09Setembre,Girona,01/06/2001,Nois,Marroc
119075,26/09/2018,2018,09Setembre,Tarragona,25/08/2001,Nois,Marroc
118708,26/09/2018,2018,09Setembre,Girona,28/08/2002,Nois,Marroc
118709,26/09/2018,2018,09Setembre,Girona,16/06/2001,Nois,Marroc
118698,26/09/2018,2018,09Setembre,Barcelona comarques,03/01/2001,Nois,Marroc
119235,26/09/2018,2018,09Setembre,Girona,01/05/2002,Nois,Marroc
118696,26/09/2018,2018,09Setembre,Girona,06/01/2001,Nois,Marroc
118707,26/09/2018,2018,09Setembre,Àrea Metropolitana BCN,31/12/2002,Nois,Marroc
118699,26/09/2018,2018,09Setembre,Girona,31/12/2002,Nois,Marroc
119073,26/09/2018,2018,09Setembre,Tarragona,16/11/2000,Nois,Marroc
120539,26/09/2018,2018,09Setembre,Barcelona comarques,23/06/2001,Nois,Marroc
119128,26/09/2018,2018,09Setembre,Lleida,22/06/2000,Nois,Marroc
119077,26/09/2018,2018,09Setembre,Tarragona,17/08/2001,Nois,Marroc
118932,26/09/2018,2018,09Setembre,Tarragona,10/05/2002,Nois,Marroc
119006,26/09/2018,2018,09Setembre,Girona,31/12/2002,Nois,Marroc
118736,26/09/2018,2018,09Setembre,Lleida,31/12/2002,Nois,Marroc
121033,26/09/2018,2018,09Setembre,Terres de l'Ebre,31/12/2003,Nois,Marroc
118734,26/09/2018,2018,09Setembre,Barcelona comarques,04/09/2002,Nois,Marroc
121089,26/09/2018,2018,09Setembre,Barcelona comarques,09/12/2001,Nois,Marroc
118914,26/09/2018,2018,09Setembre,Àrea Metropolitana BCN,16/05/2002,Nois,Països Subsharians
118738,26/09/2018,2018,09Setembre,Barcelona comarques,07/06/2001,Nois,Marroc
118735,26/09/2018,2018,09Setembre,Lleida,20/12/2001,Nois,Marroc
119234,26/09/2018,2018,09Setembre,Lleida,31/12/2002,Nois,Marroc
118710,26/09/2018,2018,09Setembre,Girona,11/11/2000,Nois,Marroc
118993,26/09/2018,2018,09Setembre,Tarragona,23/05/2001,Nois,Marroc
118963,27/09/2018,2018,09Setembre,Lleida,04/02/2003,Nois,Marroc
118969,27/09/2018,2018,09Setembre,Barcelona comarques,22/05/2002,Nois,Marroc
118746,27/09/2018,2018,09Setembre,Lleida,23/01/2006,Nois,Marroc
119129,27/09/2018,2018,09Setembre,Lleida,31/12/2002,Nois,Marroc
118946,27/09/2018,2018,09Setembre,Terres de l'Ebre,15/01/2002,Nois,Marroc
118972,27/09/2018,2018,09Setembre,Barcelona comarques,09/11/2000,Nois,Marroc
118961,27/09/2018,2018,09Setembre,Lleida,28/06/2004,Nois,Marroc
118764,27/09/2018,2018,09Setembre,Girona,08/06/2001,Nois,Marroc
118978,27/09/2018,2018,09Setembre,Lleida,14/01/2003,Nois,Marroc
118991,27/09/2018,2018,09Setembre,Barcelona comarques,14/12/2001,Nois,Marroc
118953,27/09/2018,2018,09Setembre,Tarragona,05/08/2001,Nois,Marroc
119848,27/09/2018,2018,09Setembre,Barcelona ciutat,25/09/2000,Nois,Marroc
118761,27/09/2018,2018,09Setembre,Àrea Metropolitana BCN,15/04/2007,Noies,Marroc
118965,27/09/2018,2018,09Setembre,Barcelona comarques,25/09/2000,Nois,Marroc
118950,27/09/2018,2018,09Setembre,Barcelona comarques,07/08/2001,Nois,Marroc
120898,27/09/2018,2018,09Setembre,Barcelona comarques,20/01/2002,Nois,Marroc
118970,27/09/2018,2018,09Setembre,Terres de l'Ebre,18/06/2001,Nois,Marroc
118971,27/09/2018,2018,09Setembre,Àrea Metropolitana BCN,14/02/2001,Nois,Països Subsharians
118745,27/09/2018,2018,09Setembre,Lleida,01/01/2001,Nois,Marroc
118765,27/09/2018,2018,09Setembre,Girona,31/12/2002,Nois,Marroc
118567,27/09/2018,2018,09Setembre,Barcelona comarques,15/08/2003,Nois,Marroc
118941,27/09/2018,2018,09Setembre,Àrea Metropolitana BCN,08/08/2002,Nois,Països Subsharians
118742,27/09/2018,2018,09Setembre,Àrea Metropolitana BCN,27/02/2002,Noies,Marroc
118767,27/09/2018,2018,09Setembre,Girona,30/04/2001,Nois,Marroc
118763,27/09/2018,2018,09Setembre,Girona,18/03/2003,Nois,Marroc
118762,27/09/2018,2018,09Setembre,Àrea Metropolitana BCN,27/02/2002,Noies,Marroc
118769,27/09/2018,2018,09Setembre,Tarragona,17/05/2001,Noies,Marroc
118818,28/09/2018,2018,09Setembre,Tarragona,31/12/2002,Nois,Marroc
120605,28/09/2018,2018,09Setembre,Terres de l'Ebre,12/02/2002,Nois,Marroc
118812,28/09/2018,2018,09Setembre,Girona,31/12/2001,Nois,Marroc
118813,28/09/2018,2018,09Setembre,Girona,31/12/2001,Nois,Països Subsharians
120166,28/09/2018,2018,09Setembre,Tarragona,06/12/2001,Nois,Marroc
118822,28/09/2018,2018,09Setembre,Barcelona ciutat,31/12/2005,Nois,Marroc
119465,28/09/2018,2018,09Setembre,Lleida,01/01/2002,Nois,Marroc
119466,28/09/2018,2018,09Setembre,Girona,01/01/2002,Nois,Marroc
119467,28/09/2018,2018,09Setembre,Lleida,22/10/2002,Nois,Marroc
119188,28/09/2018,2018,09Setembre,Terres de l'Ebre,13/05/2001,Nois,Marroc
118820,28/09/2018,2018,09Setembre,Barcelona ciutat,01/12/2004,Nois,Marroc
119782,28/09/2018,2018,09Setembre,Barcelona comarques,16/12/2004,Nois,Marroc
118977,28/09/2018,2018,09Setembre,Girona,30/08/2002,Nois,Marroc
118821,28/09/2018,2018,09Setembre,Girona,27/10/2001,Nois,Marroc
118796,28/09/2018,2018,09Setembre,Tarragona,06/02/2001,Nois,Marroc
118792,28/09/2018,2018,09Setembre,Barcelona comarques,10/05/2000,Nois,Marroc
120042,28/09/2018,2018,09Setembre,Barcelona ciutat,28/07/2001,Nois,Marroc
119189,28/09/2018,2018,09Setembre,Girona,07/07/2002,Nois,Marroc
120041,28/09/2018,2018,09Setembre,Àrea Metropolitana BCN,31/12/2003,Nois,Països Subsharians
118806,28/09/2018,2018,09Setembre,Barcelona comarques,06/04/2001,Nois,Marroc
118803,28/09/2018,2018,09Setembre,Barcelona ciutat,29/08/2004,Nois,Marroc
118811,28/09/2018,2018,09Setembre,Barcelona comarques,30/09/2001,Nois,Marroc
118833,28/09/2018,2018,09Setembre,Barcelona ciutat,01/12/2003,Nois,Marroc
118641,28/09/2018,2018,09Setembre,Barcelona ciutat,01/01/2001,Nois,Marroc
119463,29/09/2018,2018,09Setembre,Barcelona ciutat,05/01/2002,Nois,Magreb (excloent Marroc)
119186,29/09/2018,2018,09Setembre,Terres de l'Ebre,31/12/2001,Nois,Marroc
119130,29/09/2018,2018,09Setembre,Lleida,31/12/2002,Nois,Marroc
119185,29/09/2018,2018,09Setembre,Girona,27/06/2002,Nois,Marroc
118923,29/09/2018,2018,09Setembre,Girona,28/09/2003,Nois,Magreb (excloent Marroc)
119226,29/09/2018,2018,09Setembre,Lleida,01/05/2003,Nois,Marroc
119184,29/09/2018,2018,09Setembre,Àrea Metropolitana BCN,31/12/2001,Nois,Marroc
120370,29/09/2018,2018,09Setembre,Barcelona ciutat,02/08/2001,Nois,Marroc
119227,29/09/2018,2018,09Setembre,Barcelona comarques,18/04/2002,Nois,Marroc
120621,29/09/2018,2018,09Setembre,Girona,17/04/2002,Nois,Marroc
119464,29/09/2018,2018,09Setembre,Barcelona ciutat,31/12/2003,Nois,Marroc
119477,29/09/2018,2018,09Setembre,Barcelona comarques,28/11/2000,Nois,Magreb (excloent Marroc)
119328,29/09/2018,2018,09Setembre,Barcelona comarques,29/07/2002,Nois,Marroc
119779,29/09/2018,2018,09Setembre,Barcelona comarques,22/12/2000,Nois,Marroc
119496,30/09/2018,2018,09Setembre,Lleida,28/03/2004,Nois,Marroc
119497,30/09/2018,2018,09Setembre,Barcelona comarques,22/03/1999,Nois,Marroc
119215,30/09/2018,2018,09Setembre,Lleida,09/01/2002,Nois,Marroc
119217,30/09/2018,2018,09Setembre,Lleida,19/03/2003,Nois,Marroc
119494,30/09/2018,2018,09Setembre,Àrea Metropolitana BCN,01/01/2001,Nois,Marroc
120418,30/09/2018,2018,09Setembre,Barcelona comarques,15/11/2002,Nois,Magreb (excloent Marroc)
119223,30/09/2018,2018,09Setembre,Lleida,26/01/2001,Nois,Marroc
119498,30/09/2018,2018,09Setembre,Lleida,11/10/2002,Nois,Marroc
119191,30/09/2018,2018,09Setembre,Barcelona ciutat,08/03/2001,Nois,Marroc
119224,30/09/2018,2018,09Setembre,Lleida,26/12/2003,Nois,Marroc
119219,30/09/2018,2018,09Setembre,Lleida,22/01/2001,Nois,Marroc
119221,30/09/2018,2018,09Setembre,Lleida,31/12/2002,Nois,Marroc
119064,30/09/2018,2018,09Setembre,Terres de l'Ebre,27/02/2001,Nois,Marroc
119413,01/10/2018,2018,10Octubre,Barcelona comarques,14/01/2002,Nois,Marroc
118925,01/10/2018,2018,10Octubre,Lleida,05/12/2000,Nois,Marroc
119236,01/10/2018,2018,10Octubre,Barcelona comarques,28/09/2001,Nois,Marroc
119190,01/10/2018,2018,10Octubre,Lleida,31/12/2002,Nois,No informada
119193,01/10/2018,2018,10Octubre,Barcelona comarques,03/03/1992,Nois,Marroc
118924,01/10/2018,2018,10Octubre,Barcelona ciutat,31/12/2002,Nois,Marroc
118913,01/10/2018,2018,10Octubre,Girona,01/05/2001,Nois,Països Subsharians
119120,01/10/2018,2018,10Octubre,Barcelona comarques,15/11/2001,Nois,Marroc
118870,01/10/2018,2018,10Octubre,Barcelona comarques,31/12/2007,Nois,Marroc
118897,01/10/2018,2018,10Octubre,Barcelona comarques,31/12/2001,Nois,Magreb (excloent Marroc)
119192,01/10/2018,2018,10Octubre,Barcelona comarques,22/09/2002,Nois,Marroc
119134,01/10/2018,2018,10Octubre,Barcelona comarques,25/02/2002,Nois,Marroc
118927,01/10/2018,2018,10Octubre,Girona,20/07/1998,Nois,Marroc
118919,01/10/2018,2018,10Octubre,Barcelona comarques,14/04/2002,Nois,Països Subsharians
118967,01/10/2018,2018,10Octubre,Barcelona ciutat,31/12/2002,Nois,Magreb (excloent Marroc)
119194,01/10/2018,2018,10Octubre,Barcelona comarques,24/10/2000,Nois,Marroc
118894,01/10/2018,2018,10Octubre,Barcelona ciutat,31/12/2002,Nois,Marroc
118945,02/10/2018,2018,10Octubre,Barcelona comarques,12/12/2000,Nois,Marroc
119136,02/10/2018,2018,10Octubre,Barcelona comarques,23/08/2001,Nois,Marroc
118943,02/10/2018,2018,10Octubre,Lleida,26/12/2001,Nois,Marroc
119195,02/10/2018,2018,10Octubre,Barcelona ciutat,01/08/2001,Nois,Marroc
118939,02/10/2018,2018,10Octubre,Girona,20/02/2003,Nois,Marroc
118959,02/10/2018,2018,10Octubre,Lleida,31/12/2001,Nois,Marroc
118957,02/10/2018,2018,10Octubre,Lleida,18/09/2003,Nois,Marroc
118937,02/10/2018,2018,10Octubre,Barcelona ciutat,03/06/2002,Nois,Marroc
118938,02/10/2018,2018,10Octubre,Barcelona comarques,08/02/2002,Nois,Marroc
118974,02/10/2018,2018,10Octubre,Lleida,01/04/2001,Nois,Marroc
118964,02/10/2018,2018,10Octubre,Barcelona comarques,13/06/2002,Nois,Marroc
118949,02/10/2018,2018,10Octubre,Àrea Metropolitana BCN,04/07/2001,Nois,Països Subsharians
118960,02/10/2018,2018,10Octubre,Lleida,01/07/2004,Nois,Marroc
118948,02/10/2018,2018,10Octubre,Lleida,22/10/2001,Nois,Marroc
118966,02/10/2018,2018,10Octubre,Lleida,19/07/2003,Nois,Marroc
118983,02/10/2018,2018,10Octubre,Barcelona ciutat,20/08/2001,Noies,Magreb (excloent Marroc)
119135,02/10/2018,2018,10Octubre,Barcelona comarques,09/01/2002,Nois,Marroc
118954,02/10/2018,2018,10Octubre,Lleida,11/06/2002,Nois,Marroc
118962,02/10/2018,2018,10Octubre,Barcelona comarques,20/04/2001,Nois,Marroc
118999,03/10/2018,2018,10Octubre,Tarragona,31/08/2001,Nois,Marroc
119000,03/10/2018,2018,10Octubre,Barcelona comarques,24/10/2001,Nois,Magreb (excloent Marroc)
119213,03/10/2018,2018,10Octubre,Barcelona comarques,21/05/2003,Nois,Marroc
119565,03/10/2018,2018,10Octubre,Barcelona comarques,02/09/2003,Nois,Marroc
119065,03/10/2018,2018,10Octubre,Tarragona,01/03/2001,Nois,Marroc
119004,03/10/2018,2018,10Octubre,Tarragona,09/11/2001,Nois,Marroc
118997,03/10/2018,2018,10Octubre,Girona,08/04/2003,Nois,Marroc
121752,03/10/2018,2018,10Octubre,Barcelona comarques,19/04/2001,Nois,Marroc
118987,03/10/2018,2018,10Octubre,Girona,16/01/2001,Nois,Marroc
118995,03/10/2018,2018,10Octubre,Lleida,18/05/2000,Nois,Marroc
118988,03/10/2018,2018,10Octubre,Girona,30/08/2001,Nois,Marroc
119078,03/10/2018,2018,10Octubre,Girona,14/11/2001,Noies,Marroc
119043,03/10/2018,2018,10Octubre,Girona,23/11/2001,Nois,Marroc
119206,03/10/2018,2018,10Octubre,Barcelona comarques,10/03/2001,Nois,Marroc
119237,03/10/2018,2018,10Octubre,Terres de l'Ebre,31/12/2001,Nois,Països Subsharians
119090,03/10/2018,2018,10Octubre,Barcelona ciutat,31/12/2000,Nois,Països Subsharians
119517,03/10/2018,2018,10Octubre,Terres de l'Ebre,05/09/2001,Nois,Marroc
119761,03/10/2018,2018,10Octubre,Barcelona comarques,12/08/2001,Nois,Països Subsharians
119468,03/10/2018,2018,10Octubre,Barcelona comarques,01/12/1995,Nois,Marroc
119091,03/10/2018,2018,10Octubre,Barcelona comarques,02/06/2001,Nois,Marroc
119025,03/10/2018,2018,10Octubre,Barcelona ciutat,31/12/2002,Nois,Països Subsharians
119137,03/10/2018,2018,10Octubre,Barcelona comarques,10/07/2001,Nois,Marroc
119048,03/10/2018,2018,10Octubre,Àrea Metropolitana BCN,13/05/2001,Nois,Marroc
119029,03/10/2018,2018,10Octubre,Barcelona ciutat,31/12/2004,Nois,Altra
119063,03/10/2018,2018,10Octubre,Girona,31/12/2002,Nois,Marroc
119033,03/10/2018,2018,10Octubre,Barcelona comarques,05/09/2002,Nois,Marroc
119121,03/10/2018,2018,10Octubre,Barcelona comarques,31/12/2003,Nois,Marroc
119001,03/10/2018,2018,10Octubre,Àrea Metropolitana BCN,31/12/2001,Nois,Països Subsharians
121745,03/10/2018,2018,10Octubre,Barcelona comarques,01/05/2004,Nois,Marroc
119566,03/10/2018,2018,10Octubre,Barcelona ciutat,31/12/2003,Nois,Marroc
119523,04/10/2018,2018,10Octubre,Barcelona comarques,22/03/2002,Nois,Marroc
119108,04/10/2018,2018,10Octubre,Tarragona,07/05/2003,Nois,Marroc
119332,04/10/2018,2018,10Octubre,Àrea Metropolitana BCN,09/09/2002,Nois,Marroc
119520,04/10/2018,2018,10Octubre,Lleida,01/10/2001,Nois,Marroc
119229,04/10/2018,2018,10Octubre,Terres de l'Ebre,05/03/2003,Nois,Marroc
119208,04/10/2018,2018,10Octubre,Lleida,27/06/2002,Nois,Marroc
119131,04/10/2018,2018,10Octubre,Girona,06/07/2001,Nois,Marroc
119204,04/10/2018,2018,10Octubre,Barcelona comarques,20/10/2002,Nois,Marroc
119334,04/10/2018,2018,10Octubre,Barcelona comarques,12/11/2000,Nois,Marroc
119211,04/10/2018,2018,10Octubre,Lleida,04/10/2003,Nois,Marroc
118644,04/10/2018,2018,10Octubre,Terres de l'Ebre,29/11/2001,Nois,Marroc
119469,04/10/2018,2018,10Octubre,Barcelona comarques,29/12/2001,Nois,Marroc
119092,04/10/2018,2018,10Octubre,Tarragona,01/01/2004,Nois,Marroc
119207,04/10/2018,2018,10Octubre,Barcelona comarques,08/11/2004,Nois,Marroc
119099,04/10/2018,2018,10Octubre,Tarragona,10/09/2002,Nois,Marroc
119107,04/10/2018,2018,10Octubre,Girona,13/07/2006,Nois,Marroc
119378,05/10/2018,2018,10Octubre,Lleida,27/01/2004,Nois,Marroc
119239,05/10/2018,2018,10Octubre,Terres de l'Ebre,12/08/2002,Nois,Marroc
119212,05/10/2018,2018,10Octubre,Barcelona comarques,27/08/2002,Nois,Marroc
119101,05/10/2018,2018,10Octubre,Tarragona,21/12/2002,Nois,Marroc
119205,05/10/2018,2018,10Octubre,Barcelona comarques,31/12/2002,Nois,No informada
119209,05/10/2018,2018,10Octubre,Barcelona comarques,16/02/2002,Nois,Països Subsharians
119154,05/10/2018,2018,10Octubre,Barcelona comarques,23/01/2002,Nois,Països Subsharians
119202,05/10/2018,2018,10Octubre,Àrea Metropolitana BCN,31/12/2002,Nois,Països Subsharians
119203,05/10/2018,2018,10Octubre,Àrea Metropolitana BCN,20/03/2002,Nois,Països Subsharians
119210,05/10/2018,2018,10Octubre,Barcelona comarques,12/07/2001,Nois,Marroc
119198,05/10/2018,2018,10Octubre,Barcelona ciutat,22/12/2000,Nois,Marroc
119161,05/10/2018,2018,10Octubre,Barcelona comarques,20/06/2001,Nois,Marroc
119524,05/10/2018,2018,10Octubre,Lleida,31/12/2002,Nois,Marroc
119031,05/10/2018,2018,10Octubre,Tarragona,08/03/2001,Nois,Marroc
119513,05/10/2018,2018,10Octubre,Terres de l'Ebre,12/06/2001,Nois,Marroc
119380,05/10/2018,2018,10Octubre,Lleida,24/01/2003,Nois,Marroc
119515,05/10/2018,2018,10Octubre,Barcelona comarques,20/10/2001,Nois,Marroc
119163,05/10/2018,2018,10Octubre,Girona,01/01/2001,Nois,Marroc
119169,05/10/2018,2018,10Octubre,Tarragona,01/12/2002,Nois,Marroc
119153,05/10/2018,2018,10Octubre,Girona,02/07/2003,Nois,Marroc
119102,05/10/2018,2018,10Octubre,Tarragona,18/07/2003,Nois,Marroc
119201,05/10/2018,2018,10Octubre,Girona,04/08/2003,Nois,Països Subsharians
119489,07/10/2018,2018,10Octubre,Barcelona comarques,01/01/2002,Nois,Marroc
119486,07/10/2018,2018,10Octubre,Barcelona comarques,01/04/2001,Nois,Marroc
119240,07/10/2018,2018,10Octubre,Girona,27/04/2000,Noies,Marroc
119471,08/10/2018,2018,10Octubre,Girona,11/08/2002,Nois,Marroc
119492,08/10/2018,2018,10Octubre,Barcelona ciutat,31/12/2002,Nois,Marroc
119493,08/10/2018,2018,10Octubre,Terres de l'Ebre,31/01/2003,Nois,Marroc
119248,08/10/2018,2018,10Octubre,Girona,10/06/2001,Nois,Marroc
119473,08/10/2018,2018,10Octubre,Girona,28/12/2002,Nois,Marroc
119282,08/10/2018,2018,10Octubre,Barcelona comarques,28/04/1998,Nois,Marroc
119509,08/10/2018,2018,10Octubre,Àrea Metropolitana BCN,18/01/2002,Nois,Marroc
119297,08/10/2018,2018,10Octubre,Barcelona ciutat,05/12/2000,Noies,Marroc
119245,08/10/2018,2018,10Octubre,Lleida,31/12/2002,Nois,Marroc
119487,08/10/2018,2018,10Octubre,Barcelona ciutat,31/12/2000,Nois,Països Subsharians
119246,08/10/2018,2018,10Octubre,Àrea Metropolitana BCN,31/12/2003,Nois,Països Subsharians
118539,08/10/2018,2018,10Octubre,Girona,31/12/2002,Nois,Marroc
119362,08/10/2018,2018,10Octubre,Girona,14/12/2000,Nois,Marroc
119126,08/10/2018,2018,10Octubre,Barcelona comarques,25/01/2001,Nois,Marroc
119322,09/10/2018,2018,10Octubre,Tarragona,31/12/2001,Nois,Marroc
119329,09/10/2018,2018,10Octubre,Girona,19/01/2003,Nois,Marroc
119296,09/10/2018,2018,10Octubre,Àrea Metropolitana BCN,05/01/2001,Nois,Països Subsharians
119364,09/10/2018,2018,10Octubre,Barcelona comarques,10/09/2001,Nois,Altra
119361,09/10/2018,2018,10Octubre,Barcelona comarques,31/12/2002,Nois,No informada
119369,09/10/2018,2018,10Octubre,Barcelona comarques,11/02/2001,Nois,Països Subsharians
119294,09/10/2018,2018,10Octubre,Girona,31/12/2001,Noies,Països Subsharians
119479,09/10/2018,2018,10Octubre,Lleida,05/05/2001,Nois,Països Subsharians
119295,09/10/2018,2018,10Octubre,Girona,31/12/2001,Noies,Països Subsharians
119293,09/10/2018,2018,10Octubre,Àrea Metropolitana BCN,14/09/2001,Noies,Marroc
119484,09/10/2018,2018,10Octubre,Barcelona comarques,10/03/2002,Nois,Països Subsharians
119326,09/10/2018,2018,10Octubre,Girona,05/02/2003,Nois,Marroc
119371,10/10/2018,2018,10Octubre,Barcelona comarques,15/01/2002,Nois,Altra
119635,10/10/2018,2018,10Octubre,Barcelona comarques,25/03/2002,Nois,Marroc
119495,10/10/2018,2018,10Octubre,Àrea Metropolitana BCN,01/07/2002,Nois,Països Subsharians
119412,10/10/2018,2018,10Octubre,Terres de l'Ebre,09/10/2001,Nois,Marroc
119395,10/10/2018,2018,10Octubre,Àrea Metropolitana BCN,27/03/2005,Nois,Marroc
119490,10/10/2018,2018,10Octubre,Barcelona comarques,08/05/2001,Nois,Marroc
119637,10/10/2018,2018,10Octubre,Barcelona comarques,16/05/2001,Nois,Marroc
119028,10/10/2018,2018,10Octubre,Tarragona,01/07/2001,Nois,Marroc
119488,10/10/2018,2018,10Octubre,Barcelona comarques,29/03/2001,Nois,Marroc
119485,10/10/2018,2018,10Octubre,Barcelona comarques,03/10/2001,Nois,Països Subsharians
119422,10/10/2018,2018,10Octubre,Terres de l'Ebre,29/04/2001,Nois,Marroc
119419,10/10/2018,2018,10Octubre,Barcelona ciutat,20/12/2001,Nois,Magreb (excloent Marroc)
119632,10/10/2018,2018,10Octubre,Terres de l'Ebre,01/01/2006,Nois,Marroc
119470,10/10/2018,2018,10Octubre,Girona,17/06/2001,Nois,Països Subsharians
119423,10/10/2018,2018,10Octubre,Barcelona comarques,30/03/2001,Nois,Magreb (excloent Marroc)
119012,10/10/2018,2018,10Octubre,Tarragona,29/08/2001,Nois,Marroc
119410,10/10/2018,2018,10Octubre,Barcelona ciutat,01/02/2001,Nois,Marroc
119420,10/10/2018,2018,10Octubre,Terres de l'Ebre,02/01/2002,Nois,Marroc
119631,10/10/2018,2018,10Octubre,Terres de l'Ebre,12/11/2001,Nois,Marroc
119402,10/10/2018,2018,10Octubre,Barcelona ciutat,17/12/1998,Nois,Marroc
119450,11/10/2018,2018,10Octubre,Girona,16/04/2001,Nois,Marroc
119481,11/10/2018,2018,10Octubre,Barcelona comarques,20/01/2001,Nois,Magreb (excloent Marroc)
119352,11/10/2018,2018,10Octubre,Àrea Metropolitana BCN,17/09/2003,Nois,Marroc
119456,11/10/2018,2018,10Octubre,Àrea Metropolitana BCN,24/03/2003,Nois,Marroc
119482,11/10/2018,2018,10Octubre,Barcelona comarques,16/01/2006,Nois,Marroc
119503,11/10/2018,2018,10Octubre,Barcelona comarques,04/07/2001,Nois,Marroc
