SEMESTER,CAT,AGE,SEX,CONCEPT,status,value
1985S2,TOTAL,Y027,M,POP,,44613
1985S2,TOTAL,Y027,F,POP,,44980
1985S2,TOTAL,Y027,TOTAL,POP,,89593
1985S2,TOTAL,Y028,M,POP,,43244
1985S2,TOTAL,Y028,F,POP,,43515
1985S2,TOTAL,Y028,TOTAL,POP,,86759
1985S2,TOTAL,Y029,M,POP,,41989
1985S2,TOTAL,Y029,F,POP,,42142
1985S2,TOTAL,Y029,TOTAL,POP,,84131
1985S2,TOTAL,Y030,M,POP,,41393
1985S2,TOTAL,Y030,F,POP,,41597
1985S2,TOTAL,Y030,TOTAL,POP,,82990
1985S2,TOTAL,Y031,M,POP,,41153
1985S2,TOTAL,Y031,F,POP,,41400
1985S2,TOTAL,Y031,TOTAL,POP,,82553
1985S2,TOTAL,Y032,M,POP,,41712
1985S2,TOTAL,Y032,F,POP,,41770
1985S2,TOTAL,Y032,TOTAL,POP,,83482
1985S2,TOTAL,Y033,M,POP,,40960
1985S2,TOTAL,Y033,F,POP,,40975
1985S2,TOTAL,Y033,TOTAL,POP,,81935
1985S2,TOTAL,Y034,M,POP,,39340
1985S2,TOTAL,Y034,F,POP,,39638
1985S2,TOTAL,Y034,TOTAL,POP,,78978
1985S2,TOTAL,Y035,M,POP,,40225
1985S2,TOTAL,Y035,F,POP,,40183
1985S2,TOTAL,Y035,TOTAL,POP,,80408
1985S2,TOTAL,Y036,M,POP,,42896
1985S2,TOTAL,Y036,F,POP,,43013
1985S2,TOTAL,Y036,TOTAL,POP,,85909
1985S2,TOTAL,Y037,M,POP,,42625
1985S2,TOTAL,Y037,F,POP,,42741
1985S2,TOTAL,Y037,TOTAL,POP,,85366
1985S2,TOTAL,Y038,M,POP,,39905
1985S2,TOTAL,Y038,F,POP,,39637
1985S2,TOTAL,Y038,TOTAL,POP,,79542
1985S2,TOTAL,Y039,M,POP,,40269
1985S2,TOTAL,Y039,F,POP,,40008
1985S2,TOTAL,Y039,TOTAL,POP,,80277
1985S2,TOTAL,Y040,M,POP,,40411
1985S2,TOTAL,Y040,F,POP,,40322
1985S2,TOTAL,Y040,TOTAL,POP,,80733
1985S2,TOTAL,Y041,M,POP,,38896
1985S2,TOTAL,Y041,F,POP,,38816
1985S2,TOTAL,Y041,TOTAL,POP,,77712
1985S2,TOTAL,Y042,M,POP,,36033
1985S2,TOTAL,Y042,F,POP,,35530
1985S2,TOTAL,Y042,TOTAL,POP,,71563
1985S2,TOTAL,Y043,M,POP,,32405
1985S2,TOTAL,Y043,F,POP,,31852
1985S2,TOTAL,Y043,TOTAL,POP,,64257
1985S2,TOTAL,Y044,M,POP,,36232
1985S2,TOTAL,Y044,F,POP,,35198
1985S2,TOTAL,Y044,TOTAL,POP,,71430
1985S2,TOTAL,Y045,M,POP,,31959
1985S2,TOTAL,Y045,F,POP,,31135
1985S2,TOTAL,Y045,TOTAL,POP,,63094
1985S2,TOTAL,Y046,M,POP,,25904
1985S2,TOTAL,Y046,F,POP,,25636
1985S2,TOTAL,Y046,TOTAL,POP,,51540
1985S2,TOTAL,Y047,M,POP,,31979
1985S2,TOTAL,Y047,F,POP,,31531
1985S2,TOTAL,Y047,TOTAL,POP,,63510
1985S2,TOTAL,Y048,M,POP,,36369
1985S2,TOTAL,Y048,F,POP,,36813
1985S2,TOTAL,Y048,TOTAL,POP,,73182
1985S2,TOTAL,Y049,M,POP,,36877
1985S2,TOTAL,Y049,F,POP,,37825
1985S2,TOTAL,Y049,TOTAL,POP,,74702
1985S2,TOTAL,Y050,M,POP,,35949
1985S2,TOTAL,Y050,F,POP,,36487
1985S2,TOTAL,Y050,TOTAL,POP,,72436
1985S2,TOTAL,Y051,M,POP,,36613
1985S2,TOTAL,Y051,F,POP,,37392
1985S2,TOTAL,Y051,TOTAL,POP,,74005
1985S2,TOTAL,Y052,M,POP,,36987
1985S2,TOTAL,Y052,F,POP,,38389
1985S2,TOTAL,Y052,TOTAL,POP,,75376
1985S2,TOTAL,Y053,M,POP,,36291
1985S2,TOTAL,Y053,F,POP,,37710
1985S2,TOTAL,Y053,TOTAL,POP,,74001
1985S2,TOTAL,Y054,M,POP,,35882
1985S2,TOTAL,Y054,F,POP,,37819
1985S2,TOTAL,Y054,TOTAL,POP,,73701
1985S2,TOTAL,Y055,M,POP,,35080
1985S2,TOTAL,Y055,F,POP,,37196
1985S2,TOTAL,Y055,TOTAL,POP,,72276
1985S2,TOTAL,Y056,M,POP,,34034
1985S2,TOTAL,Y056,F,POP,,36189
1985S2,TOTAL,Y056,TOTAL,POP,,70223
1985S2,TOTAL,Y057,M,POP,,33242
1985S2,TOTAL,Y057,F,POP,,35631
1985S2,TOTAL,Y057,TOTAL,POP,,68873
1985S2,TOTAL,Y058,M,POP,,32899
1985S2,TOTAL,Y058,F,POP,,35345
1985S2,TOTAL,Y058,TOTAL,POP,,68244
1985S2,TOTAL,Y059,M,POP,,32564
1985S2,TOTAL,Y059,F,POP,,35302
1985S2,TOTAL,Y059,TOTAL,POP,,67866
1985S2,TOTAL,Y060,M,POP,,31712
1985S2,TOTAL,Y060,F,POP,,34460
1985S2,TOTAL,Y060,TOTAL,POP,,66172
1985S2,TOTAL,Y061,M,POP,,30721
1985S2,TOTAL,Y061,F,POP,,33416
1985S2,TOTAL,Y061,TOTAL,POP,,64137
1985S2,TOTAL,Y062,M,POP,,29700
1985S2,TOTAL,Y062,F,POP,,32803
1985S2,TOTAL,Y062,TOTAL,POP,,62503
1985S2,TOTAL,Y063,M,POP,,28813
1985S2,TOTAL,Y063,F,POP,,31981
1985S2,TOTAL,Y063,TOTAL,POP,,60794
1985S2,TOTAL,Y064,M,POP,,26235
1985S2,TOTAL,Y064,F,POP,,30879
1985S2,TOTAL,Y064,TOTAL,POP,,57114
1985S2,TOTAL,Y065,M,POP,,22656
1985S2,TOTAL,Y065,F,POP,,28594
1985S2,TOTAL,Y065,TOTAL,POP,,51250
1985S2,TOTAL,Y066,M,POP,,20811
1985S2,TOTAL,Y066,F,POP,,26727
1985S2,TOTAL,Y066,TOTAL,POP,,47538
1985S2,TOTAL,Y067,M,POP,,19834
1985S2,TOTAL,Y067,F,POP,,25872
1985S2,TOTAL,Y067,TOTAL,POP,,45706
1985S2,TOTAL,Y068,M,POP,,18823
1985S2,TOTAL,Y068,F,POP,,24749
1985S2,TOTAL,Y068,TOTAL,POP,,43572
1985S2,TOTAL,Y069,M,POP,,18320
1985S2,TOTAL,Y069,F,POP,,24404
1985S2,TOTAL,Y069,TOTAL,POP,,42724
1985S2,TOTAL,Y070,M,POP,,17992
1985S2,TOTAL,Y070,F,POP,,24532
1985S2,TOTAL,Y070,TOTAL,POP,,42524
1985S2,TOTAL,Y071,M,POP,,17446
1985S2,TOTAL,Y071,F,POP,,24195
1985S2,TOTAL,Y071,TOTAL,POP,,41641
1985S2,TOTAL,Y072,M,POP,,16741
1985S2,TOTAL,Y072,F,POP,,23465
1985S2,TOTAL,Y072,TOTAL,POP,,40206
1985S2,TOTAL,Y073,M,POP,,15736
1985S2,TOTAL,Y073,F,POP,,22597
1985S2,TOTAL,Y073,TOTAL,POP,,38333
1985S2,TOTAL,Y074,M,POP,,14793
1985S2,TOTAL,Y074,F,POP,,22019
1985S2,TOTAL,Y074,TOTAL,POP,,36812
1985S2,TOTAL,Y075,M,POP,,13894
1985S2,TOTAL,Y075,F,POP,,21383
1985S2,TOTAL,Y075,TOTAL,POP,,35277
1985S2,TOTAL,Y076,M,POP,,12732
1985S2,TOTAL,Y076,F,POP,,19653
1985S2,TOTAL,Y076,TOTAL,POP,,32385
1985S2,TOTAL,Y077,M,POP,,11624
1985S2,TOTAL,Y077,F,POP,,18296
1985S2,TOTAL,Y077,TOTAL,POP,,29920
1985S2,TOTAL,Y078,M,POP,,10366
1985S2,TOTAL,Y078,F,POP,,17147
1985S2,TOTAL,Y078,TOTAL,POP,,27513
1985S2,TOTAL,Y079,M,POP,,9213
1985S2,TOTAL,Y079,F,POP,,15827
1985S2,TOTAL,Y079,TOTAL,POP,,25040
1985S2,TOTAL,Y080,M,POP,,8096
1985S2,TOTAL,Y080,F,POP,,14383
1985S2,TOTAL,Y080,TOTAL,POP,,22479
1985S2,TOTAL,Y081,M,POP,,7233
1985S2,TOTAL,Y081,F,POP,,12959
1985S2,TOTAL,Y081,TOTAL,POP,,20192
1985S2,TOTAL,Y082,M,POP,,6424
1985S2,TOTAL,Y082,F,POP,,11827
1985S2,TOTAL,Y082,TOTAL,POP,,18251
1985S2,TOTAL,Y083,M,POP,,5485
1985S2,TOTAL,Y083,F,POP,,10359
1985S2,TOTAL,Y083,TOTAL,POP,,15844
1985S2,TOTAL,Y084,M,POP,,4687
1985S2,TOTAL,Y084,F,POP,,9437
1985S2,TOTAL,Y084,TOTAL,POP,,14124
1985S2,TOTAL,Y085,M,POP,,3657
1985S2,TOTAL,Y085,F,POP,,7675
1985S2,TOTAL,Y085,TOTAL,POP,,11332
1985S2,TOTAL,Y086,M,POP,,2765
1985S2,TOTAL,Y086,F,POP,,5727
1985S2,TOTAL,Y086,TOTAL,POP,,8492
1985S2,TOTAL,Y087,M,POP,,2234
1985S2,TOTAL,Y087,F,POP,,4745
1985S2,TOTAL,Y087,TOTAL,POP,,6979
1985S2,TOTAL,Y088,M,POP,,1817
1985S2,TOTAL,Y088,F,POP,,4019
1985S2,TOTAL,Y088,TOTAL,POP,,5836
1985S2,TOTAL,Y089,M,POP,,1414
1985S2,TOTAL,Y089,F,POP,,3388
1985S2,TOTAL,Y089,TOTAL,POP,,4802
1985S2,TOTAL,Y090,M,POP,,1054
1985S2,TOTAL,Y090,F,POP,,2599
1985S2,TOTAL,Y090,TOTAL,POP,,3653
1985S2,TOTAL,Y091,M,POP,,741
1985S2,TOTAL,Y091,F,POP,,1917
1985S2,TOTAL,Y091,TOTAL,POP,,2658
1985S2,TOTAL,Y092,M,POP,,525
1985S2,TOTAL,Y092,F,POP,,1367
1985S2,TOTAL,Y092,TOTAL,POP,,1892
1985S2,TOTAL,Y093,M,POP,,375
1985S2,TOTAL,Y093,F,POP,,1006
1985S2,TOTAL,Y093,TOTAL,POP,,1381
1985S2,TOTAL,Y094,M,POP,,256
1985S2,TOTAL,Y094,F,POP,,711
1985S2,TOTAL,Y094,TOTAL,POP,,967
1985S2,TOTAL,Y_GE095,M,POP,,593
1985S2,TOTAL,Y_GE095,F,POP,,1729
1985S2,TOTAL,Y_GE095,TOTAL,POP,,2322
1985S2,TOTAL,TOTAL,M,POP,,2928678
1985S2,TOTAL,TOTAL,F,POP,,3050465
1985S2,TOTAL,TOTAL,TOTAL,POP,,5979143
1986S1,TOTAL,Y000,M,POP,,31528
1986S1,TOTAL,Y000,F,POP,,29647
1986S1,TOTAL,Y000,TOTAL,POP,,61175
1986S1,TOTAL,Y001,M,POP,,32174
1986S1,TOTAL,Y001,F,POP,,30239
1986S1,TOTAL,Y001,TOTAL,POP,,62413
1986S1,TOTAL,Y002,M,POP,,33398
1986S1,TOTAL,Y002,F,POP,,32133
1986S1,TOTAL,Y002,TOTAL,POP,,65531
1986S1,TOTAL,Y003,M,POP,,36857
1986S1,TOTAL,Y003,F,POP,,35047
1986S1,TOTAL,Y003,TOTAL,POP,,71904
1986S1,TOTAL,Y004,M,POP,,39246
1986S1,TOTAL,Y004,F,POP,,36974
1986S1,TOTAL,Y004,TOTAL,POP,,76220
1986S1,TOTAL,Y005,M,POP,,42107
1986S1,TOTAL,Y005,F,POP,,40090
1986S1,TOTAL,Y005,TOTAL,POP,,82197
1986S1,TOTAL,Y006,M,POP,,45263
1986S1,TOTAL,Y006,F,POP,,42305
1986S1,TOTAL,Y006,TOTAL,POP,,87568
1986S1,TOTAL,Y007,M,POP,,48189
1986S1,TOTAL,Y007,F,POP,,45513
1986S1,TOTAL,Y007,TOTAL,POP,,93702
1986S1,TOTAL,Y008,M,POP,,49760
1986S1,TOTAL,Y008,F,POP,,47332
1986S1,TOTAL,Y008,TOTAL,POP,,97092
1986S1,TOTAL,Y009,M,POP,,51993
1986S1,TOTAL,Y009,F,POP,,48964
1986S1,TOTAL,Y009,TOTAL,POP,,100957
1986S1,TOTAL,Y010,M,POP,,53888
1986S1,TOTAL,Y010,F,POP,,50397
1986S1,TOTAL,Y010,TOTAL,POP,,104285
1986S1,TOTAL,Y011,M,POP,,53134
1986S1,TOTAL,Y011,F,POP,,50009
1986S1,TOTAL,Y011,TOTAL,POP,,103143
1986S1,TOTAL,Y012,M,POP,,51943
1986S1,TOTAL,Y012,F,POP,,49017
1986S1,TOTAL,Y012,TOTAL,POP,,100960
1986S1,TOTAL,Y013,M,POP,,51716
1986S1,TOTAL,Y013,F,POP,,49048
1986S1,TOTAL,Y013,TOTAL,POP,,100764
1986S1,TOTAL,Y014,M,POP,,50767
1986S1,TOTAL,Y014,F,POP,,47384
1986S1,TOTAL,Y014,TOTAL,POP,,98151
1986S1,TOTAL,Y015,M,POP,,49664
1986S1,TOTAL,Y015,F,POP,,47526
1986S1,TOTAL,Y015,TOTAL,POP,,97190
1986S1,TOTAL,Y016,M,POP,,48318
1986S1,TOTAL,Y016,F,POP,,46082
1986S1,TOTAL,Y016,TOTAL,POP,,94400
1986S1,TOTAL,Y017,M,POP,,49285
1986S1,TOTAL,Y017,F,POP,,47224
1986S1,TOTAL,Y017,TOTAL,POP,,96509
1986S1,TOTAL,Y018,M,POP,,50376
1986S1,TOTAL,Y018,F,POP,,47960
1986S1,TOTAL,Y018,TOTAL,POP,,98336
1986S1,TOTAL,Y019,M,POP,,49543
1986S1,TOTAL,Y019,F,POP,,47314
1986S1,TOTAL,Y019,TOTAL,POP,,96857
1986S1,TOTAL,Y020,M,POP,,49062
1986S1,TOTAL,Y020,F,POP,,47071
1986S1,TOTAL,Y020,TOTAL,POP,,96133
1986S1,TOTAL,Y021,M,POP,,50004
1986S1,TOTAL,Y021,F,POP,,47825
1986S1,TOTAL,Y021,TOTAL,POP,,97829
1986S1,TOTAL,Y022,M,POP,,46856
1986S1,TOTAL,Y022,F,POP,,45790
1986S1,TOTAL,Y022,TOTAL,POP,,92646
1986S1,TOTAL,Y023,M,POP,,46111
1986S1,TOTAL,Y023,F,POP,,44966
1986S1,TOTAL,Y023,TOTAL,POP,,91077
1986S1,TOTAL,Y024,M,POP,,45020
1986S1,TOTAL,Y024,F,POP,,44424
1986S1,TOTAL,Y024,TOTAL,POP,,89444
1986S1,TOTAL,Y025,M,POP,,45311
1986S1,TOTAL,Y025,F,POP,,45177
1986S1,TOTAL,Y025,TOTAL,POP,,90488
1986S1,TOTAL,Y026,M,POP,,44783
1986S1,TOTAL,Y026,F,POP,,45001
1986S1,TOTAL,Y026,TOTAL,POP,,89784
1986S1,TOTAL,Y027,M,POP,,44821
1986S1,TOTAL,Y027,F,POP,,45179
1986S1,TOTAL,Y027,TOTAL,POP,,90000
1986S1,TOTAL,Y028,M,POP,,44248
1986S1,TOTAL,Y028,F,POP,,44593
1986S1,TOTAL,Y028,TOTAL,POP,,88841
1986S1,TOTAL,Y029,M,POP,,41983
1986S1,TOTAL,Y029,F,POP,,42302
1986S1,TOTAL,Y029,TOTAL,POP,,84285
1986S1,TOTAL,Y030,M,POP,,41801
1986S1,TOTAL,Y030,F,POP,,41767
1986S1,TOTAL,Y030,TOTAL,POP,,83568
1986S1,TOTAL,Y031,M,POP,,40747
1986S1,TOTAL,Y031,F,POP,,41172
1986S1,TOTAL,Y031,TOTAL,POP,,81919
1986S1,TOTAL,Y032,M,POP,,41274
1986S1,TOTAL,Y032,F,POP,,41471
1986S1,TOTAL,Y032,TOTAL,POP,,82745
1986S1,TOTAL,Y033,M,POP,,41998
1986S1,TOTAL,Y033,F,POP,,41808
1986S1,TOTAL,Y033,TOTAL,POP,,83806
1986S1,TOTAL,Y034,M,POP,,39543
1986S1,TOTAL,Y034,F,POP,,39911
1986S1,TOTAL,Y034,TOTAL,POP,,79454
1986S1,TOTAL,Y035,M,POP,,38807
1986S1,TOTAL,Y035,F,POP,,39018
1986S1,TOTAL,Y035,TOTAL,POP,,77825
1986S1,TOTAL,Y036,M,POP,,41320
1986S1,TOTAL,Y036,F,POP,,41133
1986S1,TOTAL,Y036,TOTAL,POP,,82453
1986S1,TOTAL,Y037,M,POP,,44090
1986S1,TOTAL,Y037,F,POP,,44670
1986S1,TOTAL,Y037,TOTAL,POP,,88760
1986S1,TOTAL,Y038,M,POP,,40818
1986S1,TOTAL,Y038,F,POP,,40503
1986S1,TOTAL,Y038,TOTAL,POP,,81321
1986S1,TOTAL,Y039,M,POP,,38687
1986S1,TOTAL,Y039,F,POP,,38612
1986S1,TOTAL,Y039,TOTAL,POP,,77299
1986S1,TOTAL,Y040,M,POP,,41565
1986S1,TOTAL,Y040,F,POP,,41202
1986S1,TOTAL,Y040,TOTAL,POP,,82767
1986S1,TOTAL,Y041,M,POP,,38949
1986S1,TOTAL,Y041,F,POP,,39233
1986S1,TOTAL,Y041,TOTAL,POP,,78182
1986S1,TOTAL,Y042,M,POP,,38596
1986S1,TOTAL,Y042,F,POP,,38202
1986S1,TOTAL,Y042,TOTAL,POP,,76798
1986S1,TOTAL,Y043,M,POP,,33156
1986S1,TOTAL,Y043,F,POP,,32731
1986S1,TOTAL,Y043,TOTAL,POP,,65887
1986S1,TOTAL,Y044,M,POP,,31467
1986S1,TOTAL,Y044,F,POP,,30878
1986S1,TOTAL,Y044,TOTAL,POP,,62345
1986S1,TOTAL,Y045,M,POP,,40709
1986S1,TOTAL,Y045,F,POP,,39320
1986S1,TOTAL,Y045,TOTAL,POP,,80029
1986S1,TOTAL,Y046,M,POP,,22979
1986S1,TOTAL,Y046,F,POP,,22802
1986S1,TOTAL,Y046,TOTAL,POP,,45781
1986S1,TOTAL,Y047,M,POP,,28705
1986S1,TOTAL,Y047,F,POP,,28314
1986S1,TOTAL,Y047,TOTAL,POP,,57019
1986S1,TOTAL,Y048,M,POP,,34934
1986S1,TOTAL,Y048,F,POP,,34600
1986S1,TOTAL,Y048,TOTAL,POP,,69534
1986S1,TOTAL,Y049,M,POP,,37542
1986S1,TOTAL,Y049,F,POP,,38847
1986S1,TOTAL,Y049,TOTAL,POP,,76389
1986S1,TOTAL,Y050,M,POP,,35892
1986S1,TOTAL,Y050,F,POP,,36685
1986S1,TOTAL,Y050,TOTAL,POP,,72577
1986S1,TOTAL,Y051,M,POP,,35820
1986S1,TOTAL,Y051,F,POP,,36148
1986S1,TOTAL,Y051,TOTAL,POP,,71968
1986S1,TOTAL,Y052,M,POP,,37121
1986S1,TOTAL,Y052,F,POP,,38455
1986S1,TOTAL,Y052,TOTAL,POP,,75576
1986S1,TOTAL,Y053,M,POP,,36594
1986S1,TOTAL,Y053,F,POP,,38131
1986S1,TOTAL,Y053,TOTAL,POP,,74725
1986S1,TOTAL,Y054,M,POP,,35655
1986S1,TOTAL,Y054,F,POP,,37131
1986S1,TOTAL,Y054,TOTAL,POP,,72786
1986S1,TOTAL,Y055,M,POP,,35814
1986S1,TOTAL,Y055,F,POP,,38268
1986S1,TOTAL,Y055,TOTAL,POP,,74082
1986S1,TOTAL,Y056,M,POP,,33962
1986S1,TOTAL,Y056,F,POP,,36009
1986S1,TOTAL,Y056,TOTAL,POP,,69971
1986S1,TOTAL,Y057,M,POP,,33748
1986S1,TOTAL,Y057,F,POP,,36092
1986S1,TOTAL,Y057,TOTAL,POP,,69840
1986S1,TOTAL,Y058,M,POP,,32417
1986S1,TOTAL,Y058,F,POP,,34964
1986S1,TOTAL,Y058,TOTAL,POP,,67381
1986S1,TOTAL,Y059,M,POP,,32966
1986S1,TOTAL,Y059,F,POP,,35567
1986S1,TOTAL,Y059,TOTAL,POP,,68533
1986S1,TOTAL,Y060,M,POP,,31776
1986S1,TOTAL,Y060,F,POP,,34664
1986S1,TOTAL,Y060,TOTAL,POP,,66440
1986S1,TOTAL,Y061,M,POP,,31212
1986S1,TOTAL,Y061,F,POP,,34068
1986S1,TOTAL,Y061,TOTAL,POP,,65280
1986S1,TOTAL,Y062,M,POP,,29852
1986S1,TOTAL,Y062,F,POP,,32499
1986S1,TOTAL,Y062,TOTAL,POP,,62351
1986S1,TOTAL,Y063,M,POP,,29054
1986S1,TOTAL,Y063,F,POP,,32856
1986S1,TOTAL,Y063,TOTAL,POP,,61910
1986S1,TOTAL,Y064,M,POP,,27988
1986S1,TOTAL,Y064,F,POP,,30876
1986S1,TOTAL,Y064,TOTAL,POP,,58864
1986S1,TOTAL,Y065,M,POP,,23999
1986S1,TOTAL,Y065,F,POP,,30538
1986S1,TOTAL,Y065,TOTAL,POP,,54537
1986S1,TOTAL,Y066,M,POP,,20829
1986S1,TOTAL,Y066,F,POP,,26417
1986S1,TOTAL,Y066,TOTAL,POP,,47246
1986S1,TOTAL,Y067,M,POP,,20340
1986S1,TOTAL,Y067,F,POP,,26744
1986S1,TOTAL,Y067,TOTAL,POP,,47084
1986S1,TOTAL,Y068,M,POP,,18805
1986S1,TOTAL,Y068,F,POP,,24734
1986S1,TOTAL,Y068,TOTAL,POP,,43539
1986S1,TOTAL,Y069,M,POP,,18283
1986S1,TOTAL,Y069,F,POP,,24340
1986S1,TOTAL,Y069,TOTAL,POP,,42623
1986S1,TOTAL,Y070,M,POP,,17822
1986S1,TOTAL,Y070,F,POP,,24036
1986S1,TOTAL,Y070,TOTAL,POP,,41858
1986S1,TOTAL,Y071,M,POP,,17564
1986S1,TOTAL,Y071,F,POP,,24581
1986S1,TOTAL,Y071,TOTAL,POP,,42145
1986S1,TOTAL,Y072,M,POP,,16742
1986S1,TOTAL,Y072,F,POP,,23351
1986S1,TOTAL,Y072,TOTAL,POP,,40093
1986S1,TOTAL,Y073,M,POP,,16047
1986S1,TOTAL,Y073,F,POP,,23124
1986S1,TOTAL,Y073,TOTAL,POP,,39171
1986S1,TOTAL,Y074,M,POP,,14745
1986S1,TOTAL,Y074,F,POP,,21514
1986S1,TOTAL,Y074,TOTAL,POP,,36259
1986S1,TOTAL,Y075,M,POP,,14144
1986S1,TOTAL,Y075,F,POP,,21908
1986S1,TOTAL,Y075,TOTAL,POP,,36052
1986S1,TOTAL,Y076,M,POP,,12867
1986S1,TOTAL,Y076,F,POP,,20084
1986S1,TOTAL,Y076,TOTAL,POP,,32951
1986S1,TOTAL,Y077,M,POP,,11911
1986S1,TOTAL,Y077,F,POP,,18529
1986S1,TOTAL,Y077,TOTAL,POP,,30440
1986S1,TOTAL,Y078,M,POP,,10597
1986S1,TOTAL,Y078,F,POP,,17321
1986S1,TOTAL,Y078,TOTAL,POP,,27918
1986S1,TOTAL,Y079,M,POP,,9378
1986S1,TOTAL,Y079,F,POP,,16137
1986S1,TOTAL,Y079,TOTAL,POP,,25515
1986S1,TOTAL,Y080,M,POP,,8255
1986S1,TOTAL,Y080,F,POP,,14651
1986S1,TOTAL,Y080,TOTAL,POP,,22906
1986S1,TOTAL,Y081,M,POP,,7235
1986S1,TOTAL,Y081,F,POP,,13137
1986S1,TOTAL,Y081,TOTAL,POP,,20372
1986S1,TOTAL,Y082,M,POP,,6575
1986S1,TOTAL,Y082,F,POP,,11838
1986S1,TOTAL,Y082,TOTAL,POP,,18413
1986S1,TOTAL,Y083,M,POP,,5577
1986S1,TOTAL,Y083,F,POP,,10857
1986S1,TOTAL,Y083,TOTAL,POP,,16434
1986S1,TOTAL,Y084,M,POP,,4737
1986S1,TOTAL,Y084,F,POP,,8945
1986S1,TOTAL,Y084,TOTAL,POP,,13682
1986S1,TOTAL,Y085,M,POP,,4009
1986S1,TOTAL,Y085,F,POP,,8872
1986S1,TOTAL,Y085,TOTAL,POP,,12881
1986S1,TOTAL,Y086,M,POP,,2859
1986S1,TOTAL,Y086,F,POP,,5763
1986S1,TOTAL,Y086,TOTAL,POP,,8622
1986S1,TOTAL,Y087,M,POP,,2257
1986S1,TOTAL,Y087,F,POP,,4893
1986S1,TOTAL,Y087,TOTAL,POP,,7150
1986S1,TOTAL,Y088,M,POP,,1807
1986S1,TOTAL,Y088,F,POP,,3946
1986S1,TOTAL,Y088,TOTAL,POP,,5753
1986S1,TOTAL,Y089,M,POP,,1477
1986S1,TOTAL,Y089,F,POP,,3496
1986S1,TOTAL,Y089,TOTAL,POP,,4973
1986S1,TOTAL,Y090,M,POP,,1099
1986S1,TOTAL,Y090,F,POP,,2661
1986S1,TOTAL,Y090,TOTAL,POP,,3760
1986S1,TOTAL,Y091,M,POP,,805
1986S1,TOTAL,Y091,F,POP,,2095
1986S1,TOTAL,Y091,TOTAL,POP,,2900
1986S1,TOTAL,Y092,M,POP,,521
1986S1,TOTAL,Y092,F,POP,,1373
1986S1,TOTAL,Y092,TOTAL,POP,,1894
1986S1,TOTAL,Y093,M,POP,,394
1986S1,TOTAL,Y093,F,POP,,1053
1986S1,TOTAL,Y093,TOTAL,POP,,1447
1986S1,TOTAL,Y094,M,POP,,277
1986S1,TOTAL,Y094,F,POP,,731
1986S1,TOTAL,Y094,TOTAL,POP,,1008
1986S1,TOTAL,Y_GE095,M,POP,,591
1986S1,TOTAL,Y_GE095,F,POP,,1769
1986S1,TOTAL,Y_GE095,TOTAL,POP,,2360
1986S1,TOTAL,TOTAL,M,POP,,2927454
1986S1,TOTAL,TOTAL,F,POP,,3050578
1986S1,TOTAL,TOTAL,TOTAL,POP,,5978032
